source_date,code,name,market,market_slug,sector,industry
20260131,3070,ジェリービーンズグループ,グロース,growth,卸売業,商社・卸売
20260131,3071,ストリーム,スタンダード,standard,小売業,小売
20260131,3075,銚子丸,スタンダード,standard,小売業,小売
20260131,3076,あい　ホールディングス,プライム,prime,卸売業,商社・卸売
20260131,3077,ホリイフードサービス,スタンダード,standard,小売業,小売
20260131,3079,ディーブイエックス,スタンダード,standard,卸売業,商社・卸売
20260131,3080,ジェーソン,スタンダード,standard,小売業,小売
20260131,3082,きちりホールディングス,スタンダード,standard,小売業,小売
20260131,3083,スターシーズ,スタンダード,standard,小売業,小売
20260131,3086,Ｊ．フロント　リテイリング,プライム,prime,小売業,小売
20260131,3087,ドトール・日レスホールディングス,プライム,prime,小売業,小売
20260131,3088,マツキヨココカラ＆カンパニー,プライム,prime,小売業,小売
20260131,3089,テクノアルファ,スタンダード,standard,卸売業,商社・卸売
20260131,3091,ブロンコビリー,プライム,prime,小売業,小売
20260131,3092,ＺＯＺＯ,プライム,prime,小売業,小売
20260131,3093,トレジャー・ファクトリー,プライム,prime,小売業,小売
20260131,3096,オーシャンシステム,スタンダード,standard,小売業,小売
20260131,3097,物語コーポレーション,プライム,prime,小売業,小売
20260131,3099,三越伊勢丹ホールディングス,プライム,prime,小売業,小売
20260131,3101,東洋紡,プライム,prime,化学,素材・化学
20260131,3103,ユニチカ,プライム,prime,繊維製品,素材・化学
20260131,3104,富士紡ホールディングス,プライム,prime,繊維製品,素材・化学
20260131,3105,日清紡ホールディングス,プライム,prime,電気機器,電機・精密
20260131,3106,倉敷紡績,プライム,prime,繊維製品,素材・化学
20260131,3107,ダイワボウホールディングス,プライム,prime,卸売業,商社・卸売
20260131,3109,シキボウ,プライム,prime,繊維製品,素材・化学
20260131,3110,日東紡績,プライム,prime,ガラス・土石製品,建設・資材
20260131,3111,オーミケンシ,スタンダード,standard,繊維製品,素材・化学
20260131,3113,ＵＮＩＶＡ・Ｏａｋホールディングス,スタンダード,standard,証券、商品先物取引業,金融（除く銀行）
20260131,3116,トヨタ紡織,プライム,prime,輸送用機器,自動車・輸送機
20260131,3121,マーチャント・バンカーズ,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,3123,サイボー,スタンダード,standard,繊維製品,素材・化学
20260131,3131,シンデン・ハイテックス,スタンダード,standard,卸売業,商社・卸売
20260131,3132,マクニカホールディングス,プライム,prime,卸売業,商社・卸売
20260131,3133,海帆,グロース,growth,小売業,小売
20260131,3134,Ｈａｍｅｅ,スタンダード,standard,小売業,小売
20260131,3135,マーケットエンタープライズ,プライム,prime,小売業,小売
20260131,3137,ファンデリー,グロース,growth,小売業,小売
20260131,3138,富士山マガジンサービス,グロース,growth,小売業,小売
20260131,3139,ラクト・ジャパン,プライム,prime,卸売業,商社・卸売
20260131,3140,ＢＲＵＮＯ,グロース,growth,卸売業,商社・卸売
20260131,3143,オーウイル,スタンダード,standard,卸売業,商社・卸売
20260131,3148,クリエイトＳＤホールディングス,プライム,prime,小売業,小売
20260131,3150,グリムス,プライム,prime,電気・ガス業,電力・ガス
20260131,3151,バイタルケーエスケー・ホールディングス,プライム,prime,卸売業,商社・卸売
20260131,3153,八洲電機,プライム,prime,卸売業,商社・卸売
20260131,3154,メディアスホールディングス,プライム,prime,卸売業,商社・卸売
20260131,3156,レスター,プライム,prime,卸売業,商社・卸売
20260131,3157,ジオリーブグループ,スタンダード,standard,卸売業,商社・卸売
20260131,3159,丸善ＣＨＩホールディングス,スタンダード,standard,小売業,小売
20260131,3160,大光,スタンダード,standard,卸売業,商社・卸売
20260131,3161,アゼアス,スタンダード,standard,卸売業,商社・卸売
20260131,3166,ＯＣＨＩホールディングス,スタンダード,standard,卸売業,商社・卸売
20260131,3167,ＴＯＫＡＩホールディングス,プライム,prime,卸売業,商社・卸売
20260131,3168,ＭＥＲＦ,スタンダード,standard,卸売業,商社・卸売
20260131,3169,ミサワ,スタンダード,standard,小売業,小売
20260131,3172,ティーライフ,スタンダード,standard,小売業,小売
20260131,3173,Ｃｏｍｉｎｉｘ,スタンダード,standard,卸売業,商社・卸売
20260131,3174,ハピネス・アンド・ディ,スタンダード,standard,小売業,小売
20260131,3175,エー・ピーホールディングス,スタンダード,standard,小売業,小売
20260131,3176,三洋貿易,プライム,prime,卸売業,商社・卸売
20260131,3177,ありがとうサービス,スタンダード,standard,小売業,小売
20260131,3178,チムニー,スタンダード,standard,小売業,小売
20260131,3179,シュッピン,プライム,prime,小売業,小売
20260131,3180,ビューティガレージ,プライム,prime,卸売業,商社・卸売
20260131,3181,買取王国,スタンダード,standard,小売業,小売
20260131,3182,オイシックス・ラ・大地,プライム,prime,小売業,小売
20260131,3183,ウイン・パートナーズ,プライム,prime,卸売業,商社・卸売
20260131,3184,ＩＣＤＡホールディングス,スタンダード,standard,小売業,小売
20260131,3185,夢展望,グロース,growth,小売業,小売
20260131,3186,ネクステージ,プライム,prime,小売業,小売
20260131,3187,ミラタップ,グロース,growth,小売業,小売
20260131,3189,ＡＮＡＰホールディングス,スタンダード,standard,小売業,小売
20260131,3190,ホットマン,スタンダード,standard,小売業,小売
20260131,3191,ジョイフル本田,プライム,prime,小売業,小売
20260131,3192,白鳩,スタンダード,standard,小売業,小売
20260131,3193,エターナルホスピタリティグループ,プライム,prime,小売業,小売
20260131,3195,ジェネレーションパス,グロース,growth,小売業,小売
20260131,3196,ホットランドホールディングス,プライム,prime,小売業,小売
20260131,3197,すかいらーくホールディングス,プライム,prime,小売業,小売
20260131,3198,ＳＦＰホールディングス,プライム,prime,小売業,小売
20260131,3199,綿半ホールディングス,プライム,prime,小売業,小売
20260131,319A,技術承継機構,グロース,growth,金属製品,建設・資材
20260131,3201,日本毛織,プライム,prime,繊維製品,素材・化学
20260131,3202,ダイトウボウ,スタンダード,standard,繊維製品,素材・化学
20260131,3204,トーア紡コーポレーション,スタンダード,standard,繊維製品,素材・化学
20260131,3205,ダイドーリミテッド,スタンダード,standard,繊維製品,素材・化学
20260131,3221,ヨシックスホールディングス,プライム,prime,小売業,小売
20260131,3222,ユナイテッド・スーパーマーケット・ホールディングス,スタンダード,standard,小売業,小売
20260131,3223,エスエルディー,スタンダード,standard,小売業,小売
20260131,3224,ゼネラル・オイスター,グロース,growth,小売業,小売
20260131,3231,野村不動産ホールディングス,プライム,prime,不動産業,不動産
20260131,3232,三重交通グループホールディングス,プライム,prime,不動産業,不動産
20260131,3236,プロパスト,スタンダード,standard,不動産業,不動産
20260131,3237,イントランス,グロース,growth,不動産業,不動産
20260131,3238,セントラル総合開発,スタンダード,standard,不動産業,不動産
20260131,323A,フライヤー,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3241,ウィル,スタンダード,standard,不動産業,不動産
20260131,3242,アーバネットコーポレーション,スタンダード,standard,不動産業,不動産
20260131,3245,ディア・ライフ,プライム,prime,不動産業,不動産
20260131,3246,コーセーアールイー,スタンダード,standard,不動産業,不動産
20260131,3248,アールエイジ,スタンダード,standard,不動産業,不動産
20260131,324A,ブッキングリゾート,グロース,growth,サービス業,情報通信・サービスその他
20260131,3252,地主,プライム,prime,不動産業,不動産
20260131,325A,ＴＥＮＴＩＡＬ,グロース,growth,繊維製品,素材・化学
20260131,3261,グランディーズ,グロース,growth,不動産業,不動産
20260131,3266,ファンドクリエーショングループ,スタンダード,standard,不動産業,不動産
20260131,3267,フィル・カンパニー,スタンダード,standard,建設業,建設・資材
20260131,3271,ＴＨＥグローバル社,スタンダード,standard,不動産業,不動産
20260131,3276,ＪＰＭＣ,プライム,prime,不動産業,不動産
20260131,3277,サンセイランディック,スタンダード,standard,不動産業,不動産
20260131,3280,エストラスト,スタンダード,standard,不動産業,不動産
20260131,3284,フージャースホールディングス,プライム,prime,不動産業,不動産
20260131,3286,トラストホールディングス,スタンダード,standard,不動産業,不動産
20260131,3288,オープンハウスグループ,プライム,prime,不動産業,不動産
20260131,3289,東急不動産ホールディングス,プライム,prime,不動産業,不動産
20260131,3291,飯田グループホールディングス,プライム,prime,不動産業,不動産
20260131,3293,アズマハウス,スタンダード,standard,不動産業,不動産
20260131,3294,イーグランド,スタンダード,standard,不動産業,不動産
20260131,3297,東武住販,スタンダード,standard,不動産業,不動産
20260131,3299,ムゲンエステート,スタンダード,standard,不動産業,不動産
20260131,3300,アンビション　ＤＸ　ホールディングス,グロース,growth,不動産業,不動産
20260131,3302,帝国繊維,プライム,prime,繊維製品,素材・化学
20260131,3306,日本製麻,スタンダード,standard,卸売業,商社・卸売
20260131,330A,ＴａｌｅｎｔＸ,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3315,日本コークス工業,プライム,prime,石油・石炭製品,エネルギー資源
20260131,3317,フライングガーデン,スタンダード,standard,小売業,小売
20260131,331A,メディックス,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,3320,クロスプラス,スタンダード,standard,卸売業,商社・卸売
20260131,3321,ミタチ産業,スタンダード,standard,卸売業,商社・卸売
20260131,3323,レカム,スタンダード,standard,卸売業,商社・卸売
20260131,3326,ランシステム,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,3329,東和フードサービス,スタンダード,standard,小売業,小売
20260131,332A,ミーク,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3333,あさひ,プライム,prime,小売業,小売
20260131,3349,コスモス薬品,プライム,prime,小売業,小売
20260131,334A,ビジュアル・プロセッシング・ジャパン,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3350,メタプラネット,スタンダード,standard,卸売業,商社・卸売
20260131,3352,バッファロー,スタンダード,standard,小売業,小売
20260131,3353,メディカル一光グループ,スタンダード,standard,小売業,小売
20260131,3355,クリヤマホールディングス,スタンダード,standard,卸売業,商社・卸売
20260131,3358,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌｄｉｎｇｓ,スタンダード,standard,小売業,小売
20260131,3359,ｃｏｔｔａ,グロース,growth,卸売業,商社・卸売
20260131,335A,ミライロ,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3360,シップヘルスケアホールディングス,プライム,prime,卸売業,商社・卸売
20260131,3361,トーエル,スタンダード,standard,小売業,小売
20260131,336A,ダイナミックマッププラットフォーム,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3370,フジタコーポレーション,スタンダード,standard,小売業,小売
20260131,3371,ソフトクリエイトホールディングス,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3372,関門海,スタンダード,standard,小売業,小売
20260131,3374,内外テック,スタンダード,standard,卸売業,商社・卸売
20260131,3375,ＺＯＡ,スタンダード,standard,小売業,小売
20260131,3377,バイク王＆カンパニー,スタンダード,standard,卸売業,商社・卸売
20260131,3382,セブン＆アイ・ホールディングス,プライム,prime,小売業,小売
20260131,3386,コスモ・バイオ,スタンダード,standard,卸売業,商社・卸売
20260131,3387,クリエイト・レストランツ・ホールディングス,プライム,prime,小売業,小売
20260131,3388,明治電機工業,プライム,prime,卸売業,商社・卸売
20260131,338A,ＺｅｎｍｕＴｅｃｈ,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3391,ツルハホールディングス,プライム,prime,小売業,小売
20260131,3392,デリカフーズホールディングス,スタンダード,standard,卸売業,商社・卸売
20260131,3393,スターティアホールディングス,プライム,prime,卸売業,商社・卸売
20260131,3395,サンマルクホールディングス,プライム,prime,小売業,小売
20260131,3396,フェリシモ,スタンダード,standard,小売業,小売
20260131,3397,トリドールホールディングス,プライム,prime,小売業,小売
20260131,3399,丸千代山岡家,スタンダード,standard,小売業,小売
20260131,339A,プログレス・テクノロジーズ　グループ,グロース,growth,サービス業,情報通信・サービスその他
20260131,3401,帝人,プライム,prime,繊維製品,素材・化学
20260131,3402,東レ,プライム,prime,繊維製品,素材・化学
20260131,3405,クラレ,プライム,prime,化学,素材・化学
20260131,3407,旭化成,プライム,prime,化学,素材・化学
20260131,3409,北紡,スタンダード,standard,繊維製品,素材・化学
20260131,340A,ジグザグ,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3415,ＴＯＫＹＯ　ＢＡＳＥ,プライム,prime,小売業,小売
20260131,3416,ピクスタ,スタンダード,standard,小売業,小売
20260131,3417,大木ヘルスケアホールディングス,スタンダード,standard,卸売業,商社・卸売
20260131,3418,バルニバービ,グロース,growth,小売業,小売
20260131,341A,トヨコー,グロース,growth,建設業,建設・資材
20260131,3420,ケー・エフ・シー,スタンダード,standard,金属製品,建設・資材
20260131,3421,稲葉製作所,スタンダード,standard,金属製品,建設・資材
20260131,3422,Ｊ－ＭＡＸ,スタンダード,standard,金属製品,建設・資材
20260131,3423,エスイー,スタンダード,standard,金属製品,建設・資材
20260131,3426,アトムリビンテック,スタンダード,standard,金属製品,建設・資材
20260131,3431,宮地エンジニアリンググループ,プライム,prime,金属製品,建設・資材
20260131,3433,トーカロ,プライム,prime,金属製品,建設・資材
20260131,3434,アルファＣｏ,スタンダード,standard,金属製品,建設・資材
20260131,3435,サンコーテクノ,スタンダード,standard,金属製品,建設・資材
20260131,3436,ＳＵＭＣＯ,プライム,prime,金属製品,建設・資材
20260131,3437,特殊電極,スタンダード,standard,金属製品,建設・資材
20260131,3439,三ツ知,スタンダード,standard,金属製品,建設・資材
20260131,343A,ＩＡＣＥトラベル,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,3440,日創グループ,スタンダード,standard,金属製品,建設・資材
20260131,3441,山王,スタンダード,standard,金属製品,建設・資材
20260131,3443,川田テクノロジーズ,プライム,prime,金属製品,建設・資材
20260131,3444,菊池製作所,スタンダード,standard,金属製品,建設・資材
20260131,3445,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,プライム,prime,金属製品,建設・資材
20260131,3446,ジェイテックコーポレーション,スタンダード,standard,金属製品,建設・資材
20260131,3447,信和,スタンダード,standard,金属製品,建設・資材
20260131,3449,テクノフレックス,スタンダード,standard,金属製品,建設・資材
20260131,3452,ビーロット,スタンダード,standard,不動産業,不動産
20260131,3454,ファーストブラザーズ,スタンダード,standard,不動産業,不動産
20260131,3457,Ａｎｄ　Ｄｏホールディングス,プライム,prime,不動産業,不動産
20260131,3461,パルマ,スタンダード,standard,不動産業,不動産
20260131,3465,ケイアイスター不動産,プライム,prime,不動産業,不動産
20260131,3467,アグレ都市デザイン,スタンダード,standard,不動産業,不動産
20260131,3469,デュアルタップ,スタンダード,standard,不動産業,不動産
20260131,3474,Ｇ－ＦＡＣＴＯＲＹ,グロース,growth,不動産業,不動産
20260131,3475,グッドコムアセット,プライム,prime,不動産業,不動産
20260131,3477,フォーライフ,グロース,growth,不動産業,不動産
20260131,3479,ティーケーピー,グロース,growth,不動産業,不動産
20260131,3480,ジェイ・エス・ビー,プライム,prime,不動産業,不動産
20260131,3482,ロードスターキャピタル,プライム,prime,不動産業,不動産
20260131,3484,イノベーションホールディングス,プライム,prime,不動産業,不動産
20260131,3486,グローバル・リンク・マネジメント,プライム,prime,不動産業,不動産
20260131,3489,フェイスネットワーク,スタンダード,standard,不動産業,不動産
20260131,3490,アズ企画設計,スタンダード,standard,不動産業,不動産
20260131,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,グロース,growth,不動産業,不動産
20260131,3494,マリオン,スタンダード,standard,不動産業,不動産
20260131,3495,香陵住販,スタンダード,standard,不動産業,不動産
20260131,3496,アズーム,プライム,prime,不動産業,不動産
20260131,3498,霞ヶ関キャピタル,プライム,prime,不動産業,不動産
20260131,3501,ＳＵＭＩＮＯＥ,プライム,prime,繊維製品,素材・化学
20260131,350A,デジタルグリッド,グロース,growth,電気・ガス業,電力・ガス
20260131,3512,日本フエルト,スタンダード,standard,繊維製品,素材・化学
20260131,3513,イチカワ,スタンダード,standard,繊維製品,素材・化学
20260131,3521,テルマー湯ホールディングス,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,3524,日東製網,スタンダード,standard,繊維製品,素材・化学
20260131,3529,アツギ,スタンダード,standard,繊維製品,素材・化学
20260131,352A,ＬＯＩＶＥ,グロース,growth,サービス業,情報通信・サービスその他
20260131,3536,アクサスホールディングス,スタンダード,standard,小売業,小売
20260131,3537,昭栄薬品,スタンダード,standard,卸売業,商社・卸売
20260131,3538,ウイルプラスホールディングス,スタンダード,standard,小売業,小売
20260131,3539,ＪＭホールディングス,プライム,prime,小売業,小売
20260131,3541,農業総合研究所,グロース,growth,卸売業,商社・卸売
20260131,3542,ベガコーポレーション,グロース,growth,小売業,小売
20260131,3543,コメダホールディングス,プライム,prime,卸売業,商社・卸売
20260131,3544,サツドラホールディングス,スタンダード,standard,小売業,小売
20260131,3546,アレンザホールディングス,プライム,prime,小売業,小売
20260131,3547,串カツ田中ホールディングス,スタンダード,standard,小売業,小売
20260131,3548,バロックジャパンリミテッド,プライム,prime,小売業,小売
20260131,3549,クスリのアオキホールディングス,プライム,prime,小売業,小売
20260131,3550,スタジオアタオ,グロース,growth,小売業,小売
20260131,3551,ダイニック,スタンダード,standard,繊維製品,素材・化学
20260131,3553,共和レザー,スタンダード,standard,化学,素材・化学
20260131,3556,リネットジャパングループ,グロース,growth,小売業,小売
20260131,3557,ユナイテッド＆コレクティブ,グロース,growth,小売業,小売
20260131,3558,ジェイドグループ,グロース,growth,小売業,小売
20260131,3559,ピーバンドットコム,スタンダード,standard,卸売業,商社・卸売
20260131,3560,ほぼ日,スタンダード,standard,小売業,小売
20260131,3561,力の源ホールディングス,プライム,prime,小売業,小売
20260131,3562,Ｎｏ．１,スタンダード,standard,卸売業,商社・卸売
20260131,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,プライム,prime,小売業,小売
20260131,3565,アセンテック,スタンダード,standard,卸売業,商社・卸売
20260131,3566,ユニフォームネクスト,グロース,growth,小売業,小売
20260131,3569,セーレン,プライム,prime,繊維製品,素材・化学
20260131,3571,ソトー,スタンダード,standard,繊維製品,素材・化学
20260131,3577,東海染工,スタンダード,standard,繊維製品,素材・化学
20260131,3580,小松マテーレ,プライム,prime,繊維製品,素材・化学
20260131,3583,オーベクス,スタンダード,standard,繊維製品,素材・化学
20260131,3591,ワコールホールディングス,プライム,prime,繊維製品,素材・化学
20260131,3593,ホギメディカル,プライム,prime,繊維製品,素材・化学
20260131,3597,自重堂,スタンダード,standard,繊維製品,素材・化学
20260131,3598,山喜,スタンダード,standard,繊維製品,素材・化学
20260131,3600,フジックス,スタンダード,standard,繊維製品,素材・化学
20260131,3607,クラウディアホールディングス,スタンダード,standard,繊維製品,素材・化学
20260131,3608,ＴＳＩホールディングス,プライム,prime,繊維製品,素材・化学
20260131,3611,マツオカコーポレーション,スタンダード,standard,繊維製品,素材・化学
20260131,3612,ワールド,プライム,prime,繊維製品,素材・化学
20260131,3622,ネットイヤーグループ,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3623,ビリングシステム,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3624,アクセルマーク,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3625,テックファームホールディングス,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3626,ＴＩＳ,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3627,テクミラホールディングス,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3628,データホライゾン,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3632,グリーホールディングス,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3633,ＧＭＯペパボ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3634,ソケッツ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3635,コーエーテクモホールディングス,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3636,三菱総合研究所,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3639,ボルテージ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3640,電算,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3641,パピレス,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3645,メディカルネット,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3646,駅探,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3647,ジー・スリーホールディングス,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3648,ＡＧＳ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3649,ファインデックス,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3652,ディジタルメディアプロフェッショナル,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3653,モルフォ,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3655,ブレインパッド,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3656,ＫＬａｂ,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3657,ポールトゥウィンホールディングス,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3659,ネクソン,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,365A,伊澤タオル,スタンダード,standard,繊維製品,素材・化学
20260131,3660,アイスタイル,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3661,エムアップホールディングス,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3662,エイチームホールディングス,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3663,セルシス,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3664,モブキャストホールディングス,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3665,エニグモ,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3667,ｅｎｉｓｈ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3668,コロプラ,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,366A,ウェルネス・コミュニケーションズ,グロース,growth,サービス業,情報通信・サービスその他
20260131,3670,協立情報通信,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3671,ソフトマックス,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3672,オルトプラス,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3673,ブロードリーフ,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3674,オークファン,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3675,クロス・マーケティンググループ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3676,デジタルハーツホールディングス,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3678,メディアドゥ,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3679,じげん,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,367A,プリモグローバルホールディングス,スタンダード,standard,小売業,小売
20260131,3680,ホットリンク,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3681,ブイキューブ,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3682,エンカレッジ・テクノロジ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3683,サイバーリンクス,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3686,ディー・エル・イー,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3687,フィックスターズ,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,368A,北里コーポレーション,プライム,prime,精密機器,電機・精密
20260131,3690,イルグルム,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3691,デジタルプラス,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3692,ＦＦＲＩセキュリティ,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3694,オプティム,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3695,ＧＭＯプロダクトプラットフォーム,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3696,セレス,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3697,ＳＨＩＦＴ,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3698,ＣＲＩ・ミドルウェア,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,369A,エータイ,グロース,growth,サービス業,情報通信・サービスその他
20260131,3708,特種東海製紙,プライム,prime,パルプ・紙,素材・化学
20260131,3710,ジョルダン,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3712,情報企画,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3719,ＡＩストーム,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3723,日本ファルコム,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3726,フォーシーズＨＤ,スタンダード,standard,小売業,小売
20260131,3727,アプリックス,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,372A,レント,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,3733,ソフトウェア・サービス,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,373A,リップス,グロース,growth,化学,素材・化学
20260131,3741,セック,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3744,サイオス,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3747,インタートレード,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3750,ＡＤＲ１２０Ｓ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3753,フライトソリューションズ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3758,アエリア,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3760,ケイブ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3762,テクマトリックス,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3763,プロシップ,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3765,ガンホー・オンライン・エンターテイメント,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3766,システムズ・デザイン,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3768,リスクモンスター,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3769,ＧＭＯペイメントゲートウェイ,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3771,システムリサーチ,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3772,ウェルス・マネジメント,スタンダード,standard,不動産業,不動産
20260131,3773,アドバンスト・メディア,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3774,インターネットイニシアティブ,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3776,ブロードバンドタワー,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3777,環境フレンドリーホールディングス,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3778,さくらインターネット,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,3779,ジェイ・エスコムホールディングス,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3787,テクノマセマティカル,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3788,ＧＭＯグローバルサイン・ホールディングス,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,378A,ヒット,グロース,growth,サービス業,情報通信・サービスその他
20260131,3791,ＩＧポート,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3793,ドリコム,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3796,いい生活,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3798,ＵＬＳグループ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3799,キーウェアソリューションズ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3800,ユニリタ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3802,エコミック,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3803,イメージ情報開発,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3804,システム　ディ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3807,フィスコ,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3810,サイバーステップホールディングス,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3815,メディア工房,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,3816,大和コンピューター,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,3817,ＳＲＡホールディングス,プライム,prime,情報・通信業,情報通信・サービスその他
